BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
R000593,2018 HON. DENNIS A. ROSS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,40552.72,22647.68
R000593,2018 HON. DENNIS A. ROSS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2549.84,625.11
R000593,2018 HON. DENNIS A. ROSS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15473.89,8264.89
R000593,2018 HON. DENNIS A. ROSS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4483.04,2176.89
R000593,2018 HON. DENNIS A. ROSS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,508.94,508.94
R000593,2018 HON. DENNIS A. ROSS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,504852.1,253675.5
R000593,2018 HON. DENNIS A. ROSS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,504852.1,253675.5
R000598,2018 HON. KEITH J. ROTHFUS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11931.32,537.3
R000598,2018 HON. KEITH J. ROTHFUS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,412030.48,207927.72
R000598,2018 HON. KEITH J. ROTHFUS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20083.59,13836.08
R000598,2018 HON. KEITH J. ROTHFUS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,38206.97,23522.71
R000598,2018 HON. KEITH J. ROTHFUS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,860.71,555.74
R000598,2018 HON. KEITH J. ROTHFUS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11668.75,7888.75
R000598,2018 HON. KEITH J. ROTHFUS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5447.2,2931.42
R000598,2018 HON. KEITH J. ROTHFUS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3107.89,2004.37
R000598,2018 HON. KEITH J. ROTHFUS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,503336.91,259204.09
R000598,2018 HON. KEITH J. ROTHFUS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,503336.91,259204.09
R000603,2018 HON. DAVID ROUZER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,845,417.42
R000603,2018 HON. DAVID ROUZER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,502818.92,266485.19
R000603,2018 HON. DAVID ROUZER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,26899.8,18881.59
R000603,2018 HON. DAVID ROUZER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17004.9,10892.78
R000603,2018 HON. DAVID ROUZER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1364.83,280.47
R000603,2018 HON. DAVID ROUZER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12375,8655
R000603,2018 HON. DAVID ROUZER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4781.42,2419.46
R000603,2018 HON. DAVID ROUZER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1176,588
R000603,2018 HON. DAVID ROUZER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,567265.87,308619.91
R000603,2018 HON. DAVID ROUZER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,567265.87,308619.91
R000486,2018 HON. LUCILLE ROYBAL-ALLARD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,9756.97,9692.23
R000486,2018 HON. LUCILLE ROYBAL-ALLARD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,440582.42,218005.67
R000486,2018 HON. LUCILLE ROYBAL-ALLARD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17082.5,11876.09
R000486,2018 HON. LUCILLE ROYBAL-ALLARD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,56009.12,33232.63
R000486,2018 HON. LUCILLE ROYBAL-ALLARD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,21157.69,129.9
R000486,2018 HON. LUCILLE ROYBAL-ALLARD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18615,10200
R000486,2018 HON. LUCILLE ROYBAL-ALLARD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4820.06,3504.61
R000486,2018 HON. LUCILLE ROYBAL-ALLARD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7969.87,7969.87
R000486,2018 HON. LUCILLE ROYBAL-ALLARD,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,575993.63,294611
R000486,2018 HON. LUCILLE ROYBAL-ALLARD,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,575993.63,294611
R000487,2018 HON. EDWARD R. ROYCE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,441.04,383.57
R000487,2018 HON. EDWARD R. ROYCE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,423667.47,231507.24
R000487,2018 HON. EDWARD R. ROYCE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,28377.07,13599.86
R000487,2018 HON. EDWARD R. ROYCE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,67383.88,38246.25
R000487,2018 HON. EDWARD R. ROYCE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,945.3,204.4
R000487,2018 HON. EDWARD R. ROYCE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25217.41,18115.96
R000487,2018 HON. EDWARD R. ROYCE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9151.21,2745.79
R000487,2018 HON. EDWARD R. ROYCE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6780.52,4640.26
R000487,2018 HON. EDWARD R. ROYCE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,561963.9,309443.33
R000487,2018 HON. EDWARD R. ROYCE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,561963.9,309443.33
R000599,2018 HON. RAUL RUIZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,21649.95,380.62
R000599,2018 HON. RAUL RUIZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,447787.12,220536.66
R000599,2018 HON. RAUL RUIZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,47681.05,28297.31
R000599,2018 HON. RAUL RUIZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,55226.13,27842.9
R000599,2018 HON. RAUL RUIZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4468.26,3496.96
R000599,2018 HON. RAUL RUIZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,15437.27,9459.96
R000599,2018 HON. RAUL RUIZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,24242.04,16966.35
R000599,2018 HON. RAUL RUIZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1789.9,966.55
R000599,2018 HON. RAUL RUIZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,618281.72,307947.31
R000599,2018 HON. RAUL RUIZ,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,618281.72,307947.31
R000576,2018 HON. C. A. DUTCH RUPPERSBERGER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,766.02,473.28
R000576,2018 HON. C. A. DUTCH RUPPERSBERGER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,486606.05,245461.12
R000576,2018 HON. C. A. DUTCH RUPPERSBERGER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7348.11,4087.37
R000576,2018 HON. C. A. DUTCH RUPPERSBERGER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,51383.49,29824.87
R000576,2018 HON. C. A. DUTCH RUPPERSBERGER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,964.4,842.7
R000576,2018 HON. C. A. DUTCH RUPPERSBERGER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21368,11571
R000576,2018 HON. C. A. DUTCH RUPPERSBERGER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,18613.86,2134.47
R000576,2018 HON. C. A. DUTCH RUPPERSBERGER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,587049.93,294394.81
R000576,2018 HON. C. A. DUTCH RUPPERSBERGER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,587049.93,294394.81
R000515,2018 HON. BOBBY L. RUSH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,278.83,129.86
R000515,2018 HON. BOBBY L. RUSH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,491695.48,242057.22
R000515,2018 HON. BOBBY L. RUSH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,26444.86,17303.99
R000515,2018 HON. BOBBY L. RUSH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60292.24,35855.39
R000515,2018 HON. BOBBY L. RUSH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,376.5,233.8
R000515,2018 HON. BOBBY L. RUSH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14058.63,8445.21
R000515,2018 HON. BOBBY L. RUSH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,18315.29,5616.02
R000515,2018 HON. BOBBY L. RUSH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2278.02,1139.01
R000515,2018 HON. BOBBY L. RUSH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,613739.85,310780.5
R000515,2018 HON. BOBBY L. RUSH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,613739.85,310780.5
R000604,2018 HON. STEVE RUSSELL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,164.99,222.76
R000604,2018 HON. STEVE RUSSELL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,459042.79,231130.64
R000604,2018 HON. STEVE RUSSELL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14369.85,9339.57
R000604,2018 HON. STEVE RUSSELL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24987.11,14680.43
R000604,2018 HON. STEVE RUSSELL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,480.81,350.26
R000604,2018 HON. STEVE RUSSELL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8990,7490
R000604,2018 HON. STEVE RUSSELL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4333.71,2240.12
R000604,2018 HON. STEVE RUSSELL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,462.07,234.82
R000604,2018 HON. STEVE RUSSELL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,512831.33,265688.6
R000604,2018 HON. STEVE RUSSELL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,512831.33,265688.6
R000609,2018 HON. JOHN H. RUTHERFORD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1893.72,1388.3
R000609,2018 HON. JOHN H. RUTHERFORD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,419958.4,219958.35
R000609,2018 HON. JOHN H. RUTHERFORD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14334.58,7417.37
R000609,2018 HON. JOHN H. RUTHERFORD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16771.62,9488.16
R000609,2018 HON. JOHN H. RUTHERFORD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1380.49,379.65
R000609,2018 HON. JOHN H. RUTHERFORD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9305,5585
R000609,2018 HON. JOHN H. RUTHERFORD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4387.33,2954.9
R000609,2018 HON. JOHN H. RUTHERFORD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,980.99,392.99
R000609,2018 HON. JOHN H. RUTHERFORD,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,469012.13,247564.72
R000609,2018 HON. JOHN H. RUTHERFORD,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,469012.13,247564.72
R000570,2018 HON. PAUL D. RYAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1426.96,578.44
R000570,2018 HON. PAUL D. RYAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,510929.48,262849.99
R000570,2018 HON. PAUL D. RYAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14586.83,7397.86
R000570,2018 HON. PAUL D. RYAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,40486.79,20711.91
R000570,2018 HON. PAUL D. RYAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14190,9510
R000570,2018 HON. PAUL D. RYAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3571.09,990.73
R000570,2018 HON. PAUL D. RYAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1320.1,333
R000570,2018 HON. PAUL D. RYAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,586511.25,302371.93
R000570,2018 HON. PAUL D. RYAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,586511.25,302371.93
R000577,2018 HON. TIMOTHY J. RYAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,947.39,656.36
R000577,2018 HON. TIMOTHY J. RYAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,466298.18,243387.54
R000577,2018 HON. TIMOTHY J. RYAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9909.97,5671.45
R000577,2018 HON. TIMOTHY J. RYAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34888.13,18536.44
R000577,2018 HON. TIMOTHY J. RYAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,431.7,431.7
R000577,2018 HON. TIMOTHY J. RYAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12635,6435
R000577,2018 HON. TIMOTHY J. RYAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7830.42,4742.45
R000577,2018 HON. TIMOTHY J. RYAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4399.48,2014.14
R000577,2018 HON. TIMOTHY J. RYAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,537340.27,281875.08
R000577,2018 HON. TIMOTHY J. RYAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,537340.27,281875.08
S001177,2018 HON. GREGORIO SABLAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6144.91,1941.4
S001177,2018 HON. GREGORIO SABLAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,408286.17,209700.03
S001177,2018 HON. GREGORIO SABLAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,65394.36,37198.74
S001177,2018 HON. GREGORIO SABLAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,43243.15,25603.51
S001177,2018 HON. GREGORIO SABLAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,8425.31,4250.36
S001177,2018 HON. GREGORIO SABLAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,2393,990
S001177,2018 HON. GREGORIO SABLAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9986.53,6760.21
S001177,2018 HON. GREGORIO SABLAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,740.1,348.1
S001177,2018 HON. GREGORIO SABLAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,544613.53,286792.35
S001177,2018 HON. GREGORIO SABLAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,544613.53,286792.35
S000030,2018 HON. LINDA T. SANCHEZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3560.34,3185.11
S000030,2018 HON. LINDA T. SANCHEZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,416485.33,240736.03
S000030,2018 HON. LINDA T. SANCHEZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,26725.53,6497.78
S000030,2018 HON. LINDA T. SANCHEZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,45009.37,28435.35
S000030,2018 HON. LINDA T. SANCHEZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2548.38,2508.38
S000030,2018 HON. LINDA T. SANCHEZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16709,10089
S000030,2018 HON. LINDA T. SANCHEZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13654.9,9609.72
S000030,2018 HON. LINDA T. SANCHEZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4470.98,2317.74
S000030,2018 HON. LINDA T. SANCHEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,529163.83,303379.11
S000030,2018 HON. LINDA T. SANCHEZ,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,529163.83,303379.11
S000051,2018 HON. MARK SANFORD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,282.43,147.09
S000051,2018 HON. MARK SANFORD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,451612.44,216992.71
S000051,2018 HON. MARK SANFORD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9393.61,4742.2
S000051,2018 HON. MARK SANFORD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,45456.02,26235.09
S000051,2018 HON. MARK SANFORD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1958.25,953.59
S000051,2018 HON. MARK SANFORD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,21162.5,11661
S000051,2018 HON. MARK SANFORD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9178.79,6643.33
S000051,2018 HON. MARK SANFORD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1650.01,945.22
S000051,2018 HON. MARK SANFORD,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,540694.05,268320.23
S000051,2018 HON. MARK SANFORD,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,540694.05,268320.23
S001168,2018 HON. JOHN P. SARBANES,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,514.73,258.01
S001168,2018 HON. JOHN P. SARBANES,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,465144.61,229635.42
S001168,2018 HON. JOHN P. SARBANES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6407.07,2714.88
S001168,2018 HON. JOHN P. SARBANES,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,52527.35,26871.19
S001168,2018 HON. JOHN P. SARBANES,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2421.86,432.43
S001168,2018 HON. JOHN P. SARBANES,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22638.83,19048.83
S001168,2018 HON. JOHN P. SARBANES,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4535.57,4080.77
S001168,2018 HON. JOHN P. SARBANES,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2122.84,1003.31
S001168,2018 HON. JOHN P. SARBANES,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,556312.86,284044.84
S001168,2018 HON. JOHN P. SARBANES,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,556312.86,284044.84
S001176,2018 HON. STEVE SCALISE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,124.04,125.09
S001176,2018 HON. STEVE SCALISE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,442492.26,239235.67
S001176,2018 HON. STEVE SCALISE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,49273.41,37632.66
S001176,2018 HON. STEVE SCALISE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,58932.15,35173.97
S001176,2018 HON. STEVE SCALISE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,700.67,576.33
S001176,2018 HON. STEVE SCALISE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20845,13355
S001176,2018 HON. STEVE SCALISE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19373.53,9777.39
S001176,2018 HON. STEVE SCALISE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1176,588
S001176,2018 HON. STEVE SCALISE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,592917.06,336464.11
S001176,2018 HON. STEVE SCALISE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,592917.06,336464.11
S001145,2018 HON. JANICE D. SCHAKOWSKY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,671.05,438.45
S001145,2018 HON. JANICE D. SCHAKOWSKY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,551061.22,282100.08
S001145,2018 HON. JANICE D. SCHAKOWSKY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6299.89,3982.48
S001145,2018 HON. JANICE D. SCHAKOWSKY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,37977.32,19516.76
S001145,2018 HON. JANICE D. SCHAKOWSKY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,767,504.8
S001145,2018 HON. JANICE D. SCHAKOWSKY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28704.59,12551.1
S001145,2018 HON. JANICE D. SCHAKOWSKY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5100.27,3600.26
S001145,2018 HON. JANICE D. SCHAKOWSKY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2448,1224
S001145,2018 HON. JANICE D. SCHAKOWSKY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,633029.34,323917.93
S001145,2018 HON. JANICE D. SCHAKOWSKY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,633029.34,323917.93
S001150,2018 HON. ADAM B. SCHIFF,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1419.2,975.22
S001150,2018 HON. ADAM B. SCHIFF,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,553927.31,280956.51
S001150,2018 HON. ADAM B. SCHIFF,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15811.41,9746.84
S001150,2018 HON. ADAM B. SCHIFF,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,59439.21,34211.43
S001150,2018 HON. ADAM B. SCHIFF,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1234.19,551.14
S001150,2018 HON. ADAM B. SCHIFF,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13054.76,6580
S001150,2018 HON. ADAM B. SCHIFF,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8662.6,7645.2
S001150,2018 HON. ADAM B. SCHIFF,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,912,456
S001150,2018 HON. ADAM B. SCHIFF,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,654460.68,341122.34
S001150,2018 HON. ADAM B. SCHIFF,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,654460.68,341122.34
S001190,2018 HON. BRADLEY S. SCHNEIDER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,28651.9,24437.78
S001190,2018 HON. BRADLEY S. SCHNEIDER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,436495.68,224315.51
S001190,2018 HON. BRADLEY S. SCHNEIDER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12130.58,8517.05
S001190,2018 HON. BRADLEY S. SCHNEIDER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,59307.02,38669.75
S001190,2018 HON. BRADLEY S. SCHNEIDER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,34187.54,34055.99
S001190,2018 HON. BRADLEY S. SCHNEIDER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11663.42,5907.42
S001190,2018 HON. BRADLEY S. SCHNEIDER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4739.17,1289.71
S001190,2018 HON. BRADLEY S. SCHNEIDER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1215.6,607.8
S001190,2018 HON. BRADLEY S. SCHNEIDER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,588390.91,337801.01
S001190,2018 HON. BRADLEY S. SCHNEIDER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,588390.91,337801.01
S001180,2018 HON. KURT SCHRADER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,905.45,158.04
S001180,2018 HON. KURT SCHRADER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,495177.71,254166.61
S001180,2018 HON. KURT SCHRADER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9013.94,4955.03
S001180,2018 HON. KURT SCHRADER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,39999.1,20732.35
S001180,2018 HON. KURT SCHRADER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,483.1,258.3
S001180,2018 HON. KURT SCHRADER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,16756,9358
S001180,2018 HON. KURT SCHRADER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3202.11,1466.07
S001180,2018 HON. KURT SCHRADER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1086.96,528.96
