BIOGUIDE_ID,OFFICE,YEAR,QUARTER,PROGRAM,DESCRIPTION,YTD,AMOUNT
W000821,HON. BRUCE WESTERMAN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9472.03,6116.23
W000821,HON. BRUCE WESTERMAN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,277.54,138.73
W000821,HON. BRUCE WESTERMAN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,535774.86,303022.39
W000821,HON. BRUCE WESTERMAN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,535774.86,303022.39
W000816,HON. ROGER WILLIAMS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1825.4,1141.21
W000816,HON. ROGER WILLIAMS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,470220.19,232117.95
W000816,HON. ROGER WILLIAMS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,41777.04,26163.43
W000816,HON. ROGER WILLIAMS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,43311.33,22706.99
W000816,HON. ROGER WILLIAMS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3415.5,1794.9
W000816,HON. ROGER WILLIAMS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20095,10005
W000816,HON. ROGER WILLIAMS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7153.72,2987.1
W000816,HON. ROGER WILLIAMS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1724.7,862.35
W000816,HON. ROGER WILLIAMS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,589522.88,297778.93
W000816,HON. ROGER WILLIAMS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,589522.88,297778.93
W000808,HON. FREDERICA S. WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,240.85,46.6
W000808,HON. FREDERICA S. WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,404313.83,202516.63
W000808,HON. FREDERICA S. WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27553.17,18373.12
W000808,HON. FREDERICA S. WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,55754.47,29593.17
W000808,HON. FREDERICA S. WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5063.09,4776.99
W000808,HON. FREDERICA S. WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13560.05,5967.06
W000808,HON. FREDERICA S. WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9538.51,5238.51
W000808,HON. FREDERICA S. WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,949.2,474.6
W000808,HON. FREDERICA S. WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,516973.17,266986.68
W000808,HON. FREDERICA S. WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,516973.17,266986.68
W000795,HON. JOE WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,25244.63,1050.2
W000795,HON. JOE WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,465626.18,234271.97
W000795,HON. JOE WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20628.53,14406.64
W000795,HON. JOE WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,10,0
W000795,HON. JOE WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,38757.9,23300.6
W000795,HON. JOE WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,17780.16,1034.15
W000795,HON. JOE WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22750,11565
W000795,HON. JOE WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6123.49,2865.46
W000795,HON. JOE WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4540.36,2076.16
W000795,HON. JOE WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,601461.25,290570.18
W000795,HON. JOE WILSON,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,601461.25,290570.18
W000804,HON. ROBERT J. WITTMAN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,7667.8,1205.63
W000804,HON. ROBERT J. WITTMAN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,446700.35,223727.7
W000804,HON. ROBERT J. WITTMAN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8136.49,5529.29
W000804,HON. ROBERT J. WITTMAN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60693.71,34549.4
W000804,HON. ROBERT J. WITTMAN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,14570.82,4797.1
W000804,HON. ROBERT J. WITTMAN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23375.88,12211.82
W000804,HON. ROBERT J. WITTMAN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12665.77,4114.5
W000804,HON. ROBERT J. WITTMAN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2909.82,1008
W000804,HON. ROBERT J. WITTMAN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,576720.64,287143.44
W000804,HON. ROBERT J. WITTMAN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,576720.64,287143.44
W000809,HON. STEVE WOMACK,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4125.18,2729.26
W000809,HON. STEVE WOMACK,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,457899.49,235268.45
W000809,HON. STEVE WOMACK,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25605.38,18290.66
W000809,HON. STEVE WOMACK,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,41331.71,21571.63
W000809,HON. STEVE WOMACK,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5391.12,3497.31
W000809,HON. STEVE WOMACK,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27026.4,12733.84
W000809,HON. STEVE WOMACK,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13897.12,6083.16
W000809,HON. STEVE WOMACK,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,120,60
W000809,HON. STEVE WOMACK,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,575396.4,300234.31
W000809,HON. STEVE WOMACK,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,575396.4,300234.31
W000810,HON. ROB WOODALL,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,948.64,689.51
W000810,HON. ROB WOODALL,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,399255.46,203091.62
W000810,HON. ROB WOODALL,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6288.38,5300.95
W000810,HON. ROB WOODALL,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,39616.33,16624.42
W000810,HON. ROB WOODALL,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,331.47,12.93
W000810,HON. ROB WOODALL,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20166.27,10161.27
W000810,HON. ROB WOODALL,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8715.4,2140.46
W000810,HON. ROB WOODALL,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2290.22,666.99
W000810,HON. ROB WOODALL,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,477612.17,238688.15
W000810,HON. ROB WOODALL,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,477612.17,238688.15
Y000062,HON. JOHN A. YARMUTH,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,741.37,481.38
Y000062,HON. JOHN A. YARMUTH,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,475142.94,236252.73
Y000062,HON. JOHN A. YARMUTH,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13109.66,10321.21
Y000062,HON. JOHN A. YARMUTH,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,42474.87,20665.03
Y000062,HON. JOHN A. YARMUTH,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,543.02,300
Y000062,HON. JOHN A. YARMUTH,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19499.52,9350.23
Y000062,HON. JOHN A. YARMUTH,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4076.3,1831.76
Y000062,HON. JOHN A. YARMUTH,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1440,720
Y000062,HON. JOHN A. YARMUTH,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,557027.68,279922.34
Y000062,HON. JOHN A. YARMUTH,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,557027.68,279922.34
Y000063,HON. KEVIN YODER,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,371.06,441.82
Y000063,HON. KEVIN YODER,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,386729.73,195884.08
Y000063,HON. KEVIN YODER,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,30656.76,19598.37
Y000063,HON. KEVIN YODER,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,51194.41,24443.26
Y000063,HON. KEVIN YODER,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2759.12,1021.19
Y000063,HON. KEVIN YODER,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17252.44,8826.22
Y000063,HON. KEVIN YODER,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4316.42,2460.42
Y000063,HON. KEVIN YODER,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2206.46,1978.46
Y000063,HON. KEVIN YODER,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,495486.4,254653.82
Y000063,HON. KEVIN YODER,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,495486.4,254653.82
Y000065,HON. TED S. YOHO,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1215.22,959.02
Y000065,HON. TED S. YOHO,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,407266.66,216180.56
Y000065,HON. TED S. YOHO,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18873.38,12054.79
Y000065,HON. TED S. YOHO,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,42294.46,25593.4
Y000065,HON. TED S. YOHO,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2340.68,2191.63
Y000065,HON. TED S. YOHO,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22878.24,11776.77
Y000065,HON. TED S. YOHO,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7930.91,5487.58
Y000065,HON. TED S. YOHO,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1552.58,360
Y000065,HON. TED S. YOHO,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,504352.13,274603.75
Y000065,HON. TED S. YOHO,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,504352.13,274603.75
Y000066,HON. DAVID YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6016.46,4993.24
Y000066,HON. DAVID YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,457415.1,218935.75
Y000066,HON. DAVID YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19041.84,10040.28
Y000066,HON. DAVID YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,58923.61,29314.92
Y000066,HON. DAVID YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2334.62,833.07
Y000066,HON. DAVID YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,33656.07,23046.07
Y000066,HON. DAVID YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11858.18,4908.74
Y000066,HON. DAVID YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3973.19,2704.61
Y000066,HON. DAVID YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,593219.07,294776.68
Y000066,HON. DAVID YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,593219.07,294776.68
Y000033,HON. DON YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,402.26,307.46
Y000033,HON. DON YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,479966.7,248233.32
Y000033,HON. DON YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31731.6,24947.76
Y000033,HON. DON YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,45343.26,25093.39
Y000033,HON. DON YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,494.6,380.25
Y000033,HON. DON YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22230,11680
Y000033,HON. DON YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16325.23,2682.46
Y000033,HON. DON YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4494.48,148.74
Y000033,HON. DON YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,600988.13,313473.38
Y000033,HON. DON YOUNG,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,600988.13,313473.38
Z000017,HON. LEE M. ZELDIN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,14300.75,1765.89
Z000017,HON. LEE M. ZELDIN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,513797.18,260758.3
Z000017,HON. LEE M. ZELDIN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18431.11,11220.63
Z000017,HON. LEE M. ZELDIN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,275.82,62.8
Z000017,HON. LEE M. ZELDIN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,59227.85,34876.02
Z000017,HON. LEE M. ZELDIN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,15664.82,1736.64
Z000017,HON. LEE M. ZELDIN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,20685,10330
Z000017,HON. LEE M. ZELDIN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9488.86,4615.94
Z000017,HON. LEE M. ZELDIN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3477.82,2305.6
Z000017,HON. LEE M. ZELDIN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,655349.21,327671.82
Z000017,HON. LEE M. ZELDIN,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,655349.21,327671.82
Z000018,HON. RYAN K. ZINKE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,150.94,58.45
Z000018,HON. RYAN K. ZINKE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,325233.14,130327.79
Z000018,HON. RYAN K. ZINKE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8747.6,6220.75
Z000018,HON. RYAN K. ZINKE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,35817.37,17988.44
Z000018,HON. RYAN K. ZINKE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,792.82,336.48
Z000018,HON. RYAN K. ZINKE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,18166,9205.5
Z000018,HON. RYAN K. ZINKE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3667.59,918.06
Z000018,HON. RYAN K. ZINKE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,11765.05,0
Z000018,HON. RYAN K. ZINKE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,404340.51,165055.47
Z000018,HON. RYAN K. ZINKE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,404340.51,165055.47
,CONGRESSIONAL BLACK CAUCUS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,141416.72,88750.02
,CONGRESSIONAL BLACK CAUCUS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,320.5,305.56
,CONGRESSIONAL BLACK CAUCUS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4127.45,4127.45
,CONGRESSIONAL BLACK CAUCUS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,490,490
,CONGRESSIONAL BLACK CAUCUS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,379.18,379.18
,CONGRESSIONAL BLACK CAUCUS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7862.79,7862.79
,CONGRESSIONAL BLACK CAUCUS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,154596.64,101915
,CONGRESSIONAL BLACK CAUCUS,2017,2017Q2,ECMO TRANSPORTATION,TRAVEL,45.66,45.66
,CONGRESSIONAL BLACK CAUCUS,2017,2017Q2,ECMO TRANSPORTATION,ECMO TRANSPORTATION TOTALS:,45.66,45.66
,CONGRESSIONAL BLACK CAUCUS,2017,2017Q2,ECMO TRANSPORTATION,OFFICE TOTALS:,154642.3,101960.66
,CONGRESSIONAL WESTERN CAUCUS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,89166.67,53666.67
,CONGRESSIONAL WESTERN CAUCUS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,149.9,149.9
,CONGRESSIONAL WESTERN CAUCUS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5605.9,5605.9
,CONGRESSIONAL WESTERN CAUCUS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2935.23,2935.23
,CONGRESSIONAL WESTERN CAUCUS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,97857.7,62357.7
,CONGRESSIONAL WESTERN CAUCUS,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,97857.7,62357.7
,REPUBLICAN STUDY COMMITTEE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,277582.83,169536.67
,REPUBLICAN STUDY COMMITTEE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,784.52,784.52
,REPUBLICAN STUDY COMMITTEE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3000,3000
,REPUBLICAN STUDY COMMITTEE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,281367.35,173321.19
,REPUBLICAN STUDY COMMITTEE,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,281367.35,173321.19
,OTHER ADMINISTRATION ,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,10263.32,7764.46
,OTHER ADMINISTRATION ,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,74.3,37.15
,OTHER ADMINISTRATION ,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,63271.82,36210.4
,OTHER ADMINISTRATION ,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,2006.58,1026.65
,OTHER ADMINISTRATION ,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,75616.02,45038.66
,OTHER ADMINISTRATION ,2017,2017Q2,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,75616.02,45038.66
,FISCAL YEAR COMMITTEE ON APPROPRIATIONS,2017,2017Q2,APPROPRIATIONS COMMITTEE,PERSONNEL COMPENSATION,13125045.62,5210600.58
,FISCAL YEAR COMMITTEE ON APPROPRIATIONS,2017,2017Q2,APPROPRIATIONS COMMITTEE,TRAVEL,20026.87,16667.86
,FISCAL YEAR COMMITTEE ON APPROPRIATIONS,2017,2017Q2,APPROPRIATIONS COMMITTEE,RENT  COMMUNICATION  UTILITIES,217931.95,74431.59
,FISCAL YEAR COMMITTEE ON APPROPRIATIONS,2017,2017Q2,APPROPRIATIONS COMMITTEE,PRINTING AND REPRODUCTION,1493,733.95
,FISCAL YEAR COMMITTEE ON APPROPRIATIONS,2017,2017Q2,APPROPRIATIONS COMMITTEE,OTHER SERVICES,601984.85,230034.19
,FISCAL YEAR COMMITTEE ON APPROPRIATIONS,2017,2017Q2,APPROPRIATIONS COMMITTEE,SUPPLIES AND MATERIALS,81753.11,42895.38
,FISCAL YEAR COMMITTEE ON APPROPRIATIONS,2017,2017Q2,APPROPRIATIONS COMMITTEE,EQUIPMENT,54565.56,11709.15
,FISCAL YEAR COMMITTEE ON APPROPRIATIONS,2017,2017Q2,APPROPRIATIONS COMMITTEE,APPROPRIATIONS COMMITTEE TOTALS:,14102800.96,5587072.7
,FISCAL YEAR COMMITTEE ON APPROPRIATIONS,2017,2017Q2,APPROPRIATIONS COMMITTEE,OFFICE TOTALS:,14102800.96,5587072.7
,COMMITTEE ON BUDGET,2017,2017Q2,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,2036387.55,1063216.78
,COMMITTEE ON BUDGET,2017,2017Q2,GENERAL EXPENDITURES,TRAVEL,677.89,652.31
,COMMITTEE ON BUDGET,2017,2017Q2,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,18667.18,9738.44
,COMMITTEE ON BUDGET,2017,2017Q2,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,654.43,226.98
,COMMITTEE ON BUDGET,2017,2017Q2,GENERAL EXPENDITURES,OTHER SERVICES,6625,4755
,COMMITTEE ON BUDGET,2017,2017Q2,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,48040.13,16989.79
,COMMITTEE ON BUDGET,2017,2017Q2,GENERAL EXPENDITURES,EQUIPMENT,21044.96,10427.48
,COMMITTEE ON BUDGET,2017,2017Q2,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,2132097.14,1106006.78
,COMMITTEE ON BUDGET,2017,2017Q2,GENERAL EXPENDITURES,OFFICE TOTALS:,2132097.14,1106006.78
,COMMITTEE ON AGRICULTURE,2017,2017Q2,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1965302.55,1011126.54
,COMMITTEE ON AGRICULTURE,2017,2017Q2,GENERAL EXPENDITURES,TRAVEL,21434.87,14113.51
,COMMITTEE ON AGRICULTURE,2017,2017Q2,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,25750.33,13363.97
,COMMITTEE ON AGRICULTURE,2017,2017Q2,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1237.81,287.58
,COMMITTEE ON AGRICULTURE,2017,2017Q2,GENERAL EXPENDITURES,OTHER SERVICES,6099.96,3974.98
,COMMITTEE ON AGRICULTURE,2017,2017Q2,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,11915.74,6381.91
,COMMITTEE ON AGRICULTURE,2017,2017Q2,GENERAL EXPENDITURES,EQUIPMENT,15056.52,9056.52
,COMMITTEE ON AGRICULTURE,2017,2017Q2,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,2046797.78,1058305.01
,COMMITTEE ON AGRICULTURE,2017,2017Q2,GENERAL EXPENDITURES,OFFICE TOTALS:,2046797.78,1058305.01
,ARMED SERVICES COMMITTEE,2017,2017Q2,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,3496030.94,1816369.9
