BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
S001165,2019 HON. ALBIO SIRES,INTERN ALLOWANCES,PERSONNEL COMPENSATION,11029.56,8842.89
S001165,2019 HON. ALBIO SIRES,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,11029.56,8842.89
S001165,2019 HON. ALBIO SIRES,INTERN ALLOWANCES,OFFICE TOTALS:,11029.56,8842.89
S001208,2019 HON. ELISSA SLOTKIN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2718.08,979.57
S001208,2019 HON. ELISSA SLOTKIN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,901393.47,247581.97
S001208,2019 HON. ELISSA SLOTKIN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,58761.27,13557.61
S001208,2019 HON. ELISSA SLOTKIN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,73755.87,21006.95
S001208,2019 HON. ELISSA SLOTKIN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,12312.01,3579.49
S001208,2019 HON. ELISSA SLOTKIN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,52423.6,12197.42
S001208,2019 HON. ELISSA SLOTKIN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,24798.34,2591.58
S001208,2019 HON. ELISSA SLOTKIN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,11691.56,4049.89
S001208,2019 HON. ELISSA SLOTKIN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1137854.2,305544.48
S001208,2019 HON. ELISSA SLOTKIN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1137854.2,305544.48
S001208,2019 HON. ELISSA SLOTKIN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14146.67,5913.33
S001208,2019 HON. ELISSA SLOTKIN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,14146.67,5913.33
S001208,2019 HON. ELISSA SLOTKIN,INTERN ALLOWANCES,OFFICE TOTALS:,14146.67,5913.33
S000510,2019 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2072.75,198.18
S000510,2019 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1100740.81,295416.98
S000510,2019 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,48244.2,21824.72
S000510,2019 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,72847.37,18897.91
S000510,2019 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1423.7,409.95
S000510,2019 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,39856.35,11502
S000510,2019 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5022.16,2076.09
S000510,2019 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4704,1176
S000510,2019 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1274911.34,351501.83
S000510,2019 HON. ADAM SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1274911.34,351501.83
S000510,2019 HON. ADAM SMITH,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9300,3600
S000510,2019 HON. ADAM SMITH,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,9300,3600
S000510,2019 HON. ADAM SMITH,INTERN ALLOWANCES,OFFICE TOTALS:,9300,3600
S001172,2019 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,5372.59,1027.4
S001172,2019 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,994633.11,266198.13
S001172,2019 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,55205.42,21449.43
S001172,2019 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,82884.97,24714.53
S001172,2019 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3688.05,406.25
S001172,2019 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,47130.23,11430
S001172,2019 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14852.14,3879.53
S001172,2019 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4242.67,787.5
S001172,2019 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1208009.18,329892.77
S001172,2019 HON. ADRIAN SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1208009.18,329892.77
S001172,2019 HON. ADRIAN SMITH,INTERN ALLOWANCES,PERSONNEL COMPENSATION,20000,3000
S001172,2019 HON. ADRIAN SMITH,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,20000,3000
S001172,2019 HON. ADRIAN SMITH,INTERN ALLOWANCES,OFFICE TOTALS:,20000,3000
S000522,2019 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4743.89,1226.41
S000522,2019 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,954324.42,241252.79
S000522,2019 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22098.56,9593.46
S000522,2019 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,55269.44,14611.95
S000522,2019 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4610.61,930.24
S000522,2019 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,50046.34,12567
S000522,2019 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,22436.94,5487
S000522,2019 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3607.51,821.68
S000522,2019 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1117137.71,286490.53
S000522,2019 HON. CHRISTOPHER H. SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1117137.71,286490.53
S001195,2019 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,12722.81,6585.41
S001195,2019 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,916860.73,242684.21
S001195,2019 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,61698.99,11824.41
S001195,2019 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,75,0
S001195,2019 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,120822.04,33067.37
S001195,2019 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,53886.91,50198.63
S001195,2019 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,51614.5,13084.33
S001195,2019 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16379.55,7728.49
S001195,2019 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3329.47,0.3
S001195,2019 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1237390,365173.15
S001195,2019 HON. JASON SMITH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1237390,365173.15
S001195,2019 HON. JASON SMITH,INTERN ALLOWANCES,PERSONNEL COMPENSATION,6440,6440
S001195,2019 HON. JASON SMITH,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,6440,6440
S001195,2019 HON. JASON SMITH,INTERN ALLOWANCES,OFFICE TOTALS:,6440,6440
S001199,2019 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,12164.32,4686.06
S001199,2019 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,964849.32,296723.27
S001199,2019 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15581.61,3572.56
S001199,2019 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,114501.24,41522.28
S001199,2019 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5532.14,1338.96
S001199,2019 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,47962,13287
S001199,2019 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14383.74,6734.95
S001199,2019 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3476.04,1788.49
S001199,2019 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1178450.41,369653.57
S001199,2019 HON. LLOYD SMUCKER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1178450.41,369653.57
S001200,2019 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2867.93,971.15
S001200,2019 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1100088.19,279410.2
S001200,2019 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,47769.54,10364.83
S001200,2019 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,88397.33,22734.68
S001200,2019 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,7660.23,4019.8
S001200,2019 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28542.4,7693
S001200,2019 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21011.47,3933.98
S001200,2019 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8218.48,4280.04
S001200,2019 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1304555.57,333407.68
S001200,2019 HON. DARREN SOTO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1304555.57,333407.68
S001200,2019 HON. DARREN SOTO,INTERN ALLOWANCES,PERSONNEL COMPENSATION,18493.5,7573.5
S001200,2019 HON. DARREN SOTO,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,18493.5,7573.5
S001200,2019 HON. DARREN SOTO,INTERN ALLOWANCES,OFFICE TOTALS:,18493.5,7573.5
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,404.79,174
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,891223.62,262983.79
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16647.26,5957.93
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,66193.17,18256.75
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5999.66,3565.77
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,50167.83,16455
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11888.61,1822.61
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,14494.47,3381.42
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1057019.41,312597.27
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1057019.41,312597.27
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,19982.04,6234.78
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,19982.04,6234.78
S001209,2019 HON. ABIGAIL DAVIS SPANBERGER,INTERN ALLOWANCES,OFFICE TOTALS:,19982.04,6234.78
S001210,2019 HON. ROSS SPANO,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,59102.59,29080.38
S001210,2019 HON. ROSS SPANO,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,898928.71,249796.29
S001210,2019 HON. ROSS SPANO,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,36976.73,11808.38
S001210,2019 HON. ROSS SPANO,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,81599.49,25701.81
S001210,2019 HON. ROSS SPANO,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,64105.42,43105.53
S001210,2019 HON. ROSS SPANO,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25110,7535
S001210,2019 HON. ROSS SPANO,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,14206.74,6812.71
S001210,2019 HON. ROSS SPANO,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,8215.26,814.68
S001210,2019 HON. ROSS SPANO,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1188244.94,374654.78
S001210,2019 HON. ROSS SPANO,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1188244.94,374654.78
S001210,2019 HON. ROSS SPANO,INTERN ALLOWANCES,PERSONNEL COMPENSATION,16073.33,5900
S001210,2019 HON. ROSS SPANO,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,16073.33,5900
S001210,2019 HON. ROSS SPANO,INTERN ALLOWANCES,OFFICE TOTALS:,16073.33,5900
S001175,2019 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,580.62,265.19
S001175,2019 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1025516.85,264416.72
S001175,2019 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,39169.25,10232.35
S001175,2019 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,149004.16,43854.7
S001175,2019 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,5076.09,1545.44
S001175,2019 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,62773.71,24123.26
S001175,2019 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,16906.77,3818.63
S001175,2019 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6497.75,1600
S001175,2019 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1305525.2,349856.29
S001175,2019 HON. JACKIE SPEIER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1305525.2,349856.29
S001175,2019 HON. JACKIE SPEIER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,9633.32,1400
S001175,2019 HON. JACKIE SPEIER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,9633.32,1400
S001175,2019 HON. JACKIE SPEIER,INTERN ALLOWANCES,OFFICE TOTALS:,9633.32,1400
S001211,2019 HON. GREG STANTON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,34307.11,32733.26
S001211,2019 HON. GREG STANTON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,842649.81,258788.91
S001211,2019 HON. GREG STANTON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,54238.76,15901.3
S001211,2019 HON. GREG STANTON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,75817.35,19235.77
S001211,2019 HON. GREG STANTON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,88752.69,82404
S001211,2019 HON. GREG STANTON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,40495.41,10155
S001211,2019 HON. GREG STANTON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,26428.58,12907.16
S001211,2019 HON. GREG STANTON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,22098.46,6676.79
S001211,2019 HON. GREG STANTON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1184788.17,438802.19
S001211,2019 HON. GREG STANTON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1184788.17,438802.19
S001211,2019 HON. GREG STANTON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,12300.03,4300.03
S001211,2019 HON. GREG STANTON,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,12300.03,4300.03
S001211,2019 HON. GREG STANTON,INTERN ALLOWANCES,OFFICE TOTALS:,12300.03,4300.03
S001212,2019 HON. PETE STAUBER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,93088.44,54283.43
S001212,2019 HON. PETE STAUBER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,841939.77,266638.41
S001212,2019 HON. PETE STAUBER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,70843.33,19165.05
S001212,2019 HON. PETE STAUBER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,69889.7,22773.58
S001212,2019 HON. PETE STAUBER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,96185.24,58523.68
S001212,2019 HON. PETE STAUBER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,38779.48,9978.23
S001212,2019 HON. PETE STAUBER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,21311.63,3162.39
S001212,2019 HON. PETE STAUBER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2589.96,647.49
S001212,2019 HON. PETE STAUBER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1234627.55,435172.26
S001212,2019 HON. PETE STAUBER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1234627.55,435172.26
S001212,2019 HON. PETE STAUBER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,18814.99,9666.67
S001212,2019 HON. PETE STAUBER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,18814.99,9666.67
S001212,2019 HON. PETE STAUBER,INTERN ALLOWANCES,OFFICE TOTALS:,18814.99,9666.67
S001196,2019 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,67159.82,19609.47
S001196,2019 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,897597.05,271600.06
S001196,2019 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,46085.03,9452.74
S001196,2019 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,79430.33,19018.83
S001196,2019 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,76899.53,24836.97
S001196,2019 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,23085,5925
S001196,2019 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10178.74,2151.66
S001196,2019 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4422.48,714
S001196,2019 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1204857.98,353308.73
S001196,2019 HON. ELISE M. STEFANIK,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1204857.98,353308.73
S001196,2019 HON. ELISE M. STEFANIK,INTERN ALLOWANCES,PERSONNEL COMPENSATION,8760,6000
S001196,2019 HON. ELISE M. STEFANIK,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,8760,6000
S001196,2019 HON. ELISE M. STEFANIK,INTERN ALLOWANCES,OFFICE TOTALS:,8760,6000
S001213,2019 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,90046.15,26730.3
S001213,2019 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,876413.15,245124.62
S001213,2019 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,31598.6,11117.88
S001213,2019 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60058.82,13393.77
S001213,2019 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,72646.04,27598.64
S001213,2019 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,46638,11707
S001213,2019 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19920.74,2074.3
S001213,2019 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,601.5,60
S001213,2019 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1197923,337806.51
S001213,2019 HON. BRYAN STEIL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1197923,337806.51
S001213,2019 HON. BRYAN STEIL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,12965,1085
S001213,2019 HON. BRYAN STEIL,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,12965,1085
S001213,2019 HON. BRYAN STEIL,INTERN ALLOWANCES,OFFICE TOTALS:,12965,1085
S001214,2019 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,47887.95,2560.18
S001214,2019 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,845278.85,272353.74
S001214,2019 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,65065.13,19915.54
S001214,2019 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,52915.68,20103.47
S001214,2019 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,74014.55,23213.75
S001214,2019 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,43971,12776
S001214,2019 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,27371.81,5631.52
S001214,2019 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4281.96,1070.49
S001214,2019 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1160786.93,357624.69
S001214,2019 HON. W. GREGORY STEUBE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1160786.93,357624.69
S001214,2019 HON. W. GREGORY STEUBE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,17639.19,2116.67
S001214,2019 HON. W. GREGORY STEUBE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,17639.19,2116.67
S001214,2019 HON. W. GREGORY STEUBE,INTERN ALLOWANCES,OFFICE TOTALS:,17639.19,2116.67
S001215,2019 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2426.18,688.16
S001215,2019 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,962566.85,307062.47
S001215,2019 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,53367.21,8220.8
S001215,2019 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,16.1,0
S001215,2019 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,81836.43,26058.65
S001215,2019 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,85412.66,53112.47
S001215,2019 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,55236.58,14047.7
S001215,2019 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,36143.17,8584.71
S001215,2019 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,31506.26,14600.85
S001215,2019 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1308511.44,432375.81
S001215,2019 HON. HALEY M. STEVENS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1308511.44,432375.81
S001215,2019 HON. HALEY M. STEVENS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,19973.03,9108.33
S001215,2019 HON. HALEY M. STEVENS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,19973.03,9108.33
S001215,2019 HON. HALEY M. STEVENS,INTERN ALLOWANCES,OFFICE TOTALS:,19973.03,9108.33
S001192,2019 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6571.73,884.43
S001192,2019 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,1019922.87,313348.52
S001192,2019 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,109157.13,26475.11
S001192,2019 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,78866.38,20790.24
S001192,2019 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13904.04,1254.15
S001192,2019 HON. CHRIS STEWART,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,42339.76,10788.97
