BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
,2019 COMMITTEE ON FINANCIAL SERVICE,GENERAL EXPENDITURES,OTHER SERVICES,1870,1870
,2019 COMMITTEE ON FINANCIAL SERVICE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,9162.88,9162.88
,2019 COMMITTEE ON FINANCIAL SERVICE,GENERAL EXPENDITURES,EQUIPMENT,6109.04,6109.04
,2019 COMMITTEE ON FINANCIAL SERVICE,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,1461214.59,1461214.59
,2019 COMMITTEE ON FINANCIAL SERVICE,GENERAL EXPENDITURES,OFFICE TOTALS:,1461214.59,1461214.59
,2019 COMM ON EDUCATION & LABOR,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1399135.93,1399135.93
,2019 COMM ON EDUCATION & LABOR,GENERAL EXPENDITURES,TRAVEL,39.52,39.52
,2019 COMM ON EDUCATION & LABOR,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,14905.62,14905.62
,2019 COMM ON EDUCATION & LABOR,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,2047.95,2047.95
,2019 COMM ON EDUCATION & LABOR,GENERAL EXPENDITURES,OTHER SERVICES,1140,1140
,2019 COMM ON EDUCATION & LABOR,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,2549.86,2549.86
,2019 COMM ON EDUCATION & LABOR,GENERAL EXPENDITURES,EQUIPMENT,6438.88,6438.88
,2019 COMM ON EDUCATION & LABOR,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,1426257.76,1426257.76
,2019 COMM ON EDUCATION & LABOR,GENERAL EXPENDITURES,OFFICE TOTALS:,1426257.76,1426257.76
,2019 COMMITTEE ON ENERGY & COMMERCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1779097.83,1779097.83
,2019 COMMITTEE ON ENERGY & COMMERCE,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,12429.89,12429.89
,2019 COMMITTEE ON ENERGY & COMMERCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,465.67,465.67
,2019 COMMITTEE ON ENERGY & COMMERCE,GENERAL EXPENDITURES,OTHER SERVICES,6000,6000
,2019 COMMITTEE ON ENERGY & COMMERCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,13963.97,13963.97
,2019 COMMITTEE ON ENERGY & COMMERCE,GENERAL EXPENDITURES,EQUIPMENT,12752.33,12752.33
,2019 COMMITTEE ON ENERGY & COMMERCE,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,1824709.69,1824709.69
,2019 COMMITTEE ON ENERGY & COMMERCE,GENERAL EXPENDITURES,OFFICE TOTALS:,1824709.69,1824709.69
,2019 COMM ON OVERSIGHT & REFORM,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1588971.28,1588971.28
,2019 COMM ON OVERSIGHT & REFORM,GENERAL EXPENDITURES,TRAVEL,671.17,671.17
,2019 COMM ON OVERSIGHT & REFORM,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,18423.62,18423.62
,2019 COMM ON OVERSIGHT & REFORM,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,2289.75,2289.75
,2019 COMM ON OVERSIGHT & REFORM,GENERAL EXPENDITURES,OTHER SERVICES,3775,3775
,2019 COMM ON OVERSIGHT & REFORM,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,16482.76,16482.76
,2019 COMM ON OVERSIGHT & REFORM,GENERAL EXPENDITURES,EQUIPMENT,7950,7950
,2019 COMM ON OVERSIGHT & REFORM,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,1638563.58,1638563.58
,2019 COMM ON OVERSIGHT & REFORM,GENERAL EXPENDITURES,OFFICE TOTALS:,1638563.58,1638563.58
,2019 HOUSE ADMINISTRATION,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,824442.68,824442.68
,2019 HOUSE ADMINISTRATION,GENERAL EXPENDITURES,TRAVEL,28745.25,28745.25
,2019 HOUSE ADMINISTRATION,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,10465.71,10465.71
,2019 HOUSE ADMINISTRATION,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,3117.66,3117.66
,2019 HOUSE ADMINISTRATION,GENERAL EXPENDITURES,OTHER SERVICES,11840.8,11840.8
,2019 HOUSE ADMINISTRATION,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,5440.87,5440.87
,2019 HOUSE ADMINISTRATION,GENERAL EXPENDITURES,EQUIPMENT,3610.71,3610.71
,2019 HOUSE ADMINISTRATION,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,887663.68,887663.68
,2019 HOUSE ADMINISTRATION,GENERAL EXPENDITURES,OFFICE TOTALS:,887663.68,887663.68
,2019 COMMITTEE ON NATURAL RESOURCES,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1358304.41,1358304.41
,2019 COMMITTEE ON NATURAL RESOURCES,GENERAL EXPENDITURES,TRAVEL,2971.83,2971.83
,2019 COMMITTEE ON NATURAL RESOURCES,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,13778.85,13778.85
,2019 COMMITTEE ON NATURAL RESOURCES,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1726.85,1726.85
,2019 COMMITTEE ON NATURAL RESOURCES,GENERAL EXPENDITURES,OTHER SERVICES,3055,3055
,2019 COMMITTEE ON NATURAL RESOURCES,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,9926.04,9926.04
,2019 COMMITTEE ON NATURAL RESOURCES,GENERAL EXPENDITURES,EQUIPMENT,15323.96,15323.96
,2019 COMMITTEE ON NATURAL RESOURCES,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,1405086.94,1405086.94
,2019 COMMITTEE ON NATURAL RESOURCES,GENERAL EXPENDITURES,OFFICE TOTALS:,1405086.94,1405086.94
,2019 COMMITTEE ON FOREIGN AFFAIRS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1472198.28,1472198.28
,2019 COMMITTEE ON FOREIGN AFFAIRS,GENERAL EXPENDITURES,TRAVEL,369.29,369.29
,2019 COMMITTEE ON FOREIGN AFFAIRS,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,16877.8,16877.8
,2019 COMMITTEE ON FOREIGN AFFAIRS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1293.5,1293.5
,2019 COMMITTEE ON FOREIGN AFFAIRS,GENERAL EXPENDITURES,OTHER SERVICES,6646.75,6646.75
,2019 COMMITTEE ON FOREIGN AFFAIRS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,12050.92,12050.92
,2019 COMMITTEE ON FOREIGN AFFAIRS,GENERAL EXPENDITURES,EQUIPMENT,18794.63,18794.63
,2019 COMMITTEE ON FOREIGN AFFAIRS,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,1528231.17,1528231.17
,2019 COMMITTEE ON FOREIGN AFFAIRS,GENERAL EXPENDITURES,OFFICE TOTALS:,1528231.17,1528231.17
,2019 COMMITTEE ON JUDICIARY,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1493988.42,1493988.42
,2019 COMMITTEE ON JUDICIARY,GENERAL EXPENDITURES,TRAVEL,13067.91,13067.91
,2019 COMMITTEE ON JUDICIARY,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,10335.37,10335.37
,2019 COMMITTEE ON JUDICIARY,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1610,1610
,2019 COMMITTEE ON JUDICIARY,GENERAL EXPENDITURES,OTHER SERVICES,11794.84,11794.84
,2019 COMMITTEE ON JUDICIARY,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,16991.7,16991.7
,2019 COMMITTEE ON JUDICIARY,GENERAL EXPENDITURES,EQUIPMENT,12144.68,12144.68
,2019 COMMITTEE ON JUDICIARY,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,1559932.92,1559932.92
,2019 COMMITTEE ON JUDICIARY,GENERAL EXPENDITURES,OFFICE TOTALS:,1559932.92,1559932.92
,2019 TRANSPORTATION-INFRASTRUCTURE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1558528.16,1558528.16
,2019 TRANSPORTATION-INFRASTRUCTURE,GENERAL EXPENDITURES,TRAVEL,847.54,847.54
,2019 TRANSPORTATION-INFRASTRUCTURE,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,15525.71,15525.71
,2019 TRANSPORTATION-INFRASTRUCTURE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1395,1395
,2019 TRANSPORTATION-INFRASTRUCTURE,GENERAL EXPENDITURES,OTHER SERVICES,2120,2120
,2019 TRANSPORTATION-INFRASTRUCTURE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,22681.2,22681.2
,2019 TRANSPORTATION-INFRASTRUCTURE,GENERAL EXPENDITURES,EQUIPMENT,9170.46,9170.46
,2019 TRANSPORTATION-INFRASTRUCTURE,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,1610268.07,1610268.07
,2019 TRANSPORTATION-INFRASTRUCTURE,GENERAL EXPENDITURES,OFFICE TOTALS:,1610268.07,1610268.07
,2019 COMMITTEE ON RULES,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,594654.42,594654.42
,2019 COMMITTEE ON RULES,GENERAL EXPENDITURES,TRAVEL,16.17,16.17
,2019 COMMITTEE ON RULES,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,8453.06,8453.06
,2019 COMMITTEE ON RULES,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,4152.95,4152.95
,2019 COMMITTEE ON RULES,GENERAL EXPENDITURES,OTHER SERVICES,24346.5,24346.5
,2019 COMMITTEE ON RULES,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,4309.19,4309.19
,2019 COMMITTEE ON RULES,GENERAL EXPENDITURES,EQUIPMENT,1620,1620
,2019 COMMITTEE ON RULES,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,637552.29,637552.29
,2019 COMMITTEE ON RULES,GENERAL EXPENDITURES,OFFICE TOTALS:,637552.29,637552.29
,2019 COMM ON SCIENCE  SPACE & TECH,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,813184,813184
,2019 COMM ON SCIENCE  SPACE & TECH,GENERAL EXPENDITURES,TRAVEL,1124.48,1124.48
,2019 COMM ON SCIENCE  SPACE & TECH,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,10538.36,10538.36
,2019 COMM ON SCIENCE  SPACE & TECH,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1820.94,1820.94
,2019 COMM ON SCIENCE  SPACE & TECH,GENERAL EXPENDITURES,OTHER SERVICES,6378,6378
,2019 COMM ON SCIENCE  SPACE & TECH,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,6711.13,6711.13
,2019 COMM ON SCIENCE  SPACE & TECH,GENERAL EXPENDITURES,EQUIPMENT,3924,3924
,2019 COMM ON SCIENCE  SPACE & TECH,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,843680.91,843680.91
,2019 COMM ON SCIENCE  SPACE & TECH,GENERAL EXPENDITURES,OFFICE TOTALS:,843680.91,843680.91
,2019 COMMITTEE ON SMALL BUSINESS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,481943.15,481943.15
,2019 COMMITTEE ON SMALL BUSINESS,GENERAL EXPENDITURES,TRAVEL,22.08,22.08
,2019 COMMITTEE ON SMALL BUSINESS,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,3850.04,3850.04
,2019 COMMITTEE ON SMALL BUSINESS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,301.5,301.5
,2019 COMMITTEE ON SMALL BUSINESS,GENERAL EXPENDITURES,OTHER SERVICES,15270,15270
,2019 COMMITTEE ON SMALL BUSINESS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,6198.42,6198.42
,2019 COMMITTEE ON SMALL BUSINESS,GENERAL EXPENDITURES,EQUIPMENT,2079.74,2079.74
,2019 COMMITTEE ON SMALL BUSINESS,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,509664.93,509664.93
,2019 COMMITTEE ON SMALL BUSINESS,GENERAL EXPENDITURES,OFFICE TOTALS:,509664.93,509664.93
,2019 COMMITTEE ON ETHICS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,698541.73,698541.73
,2019 COMMITTEE ON ETHICS,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,8136.59,8136.59
,2019 COMMITTEE ON ETHICS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1075.15,1075.15
,2019 COMMITTEE ON ETHICS,GENERAL EXPENDITURES,OTHER SERVICES,2400,2400
,2019 COMMITTEE ON ETHICS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,1901.83,1901.83
,2019 COMMITTEE ON ETHICS,GENERAL EXPENDITURES,EQUIPMENT,2310,2310
,2019 COMMITTEE ON ETHICS,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,714365.3,714365.3
,2019 COMMITTEE ON ETHICS,GENERAL EXPENDITURES,OFFICE TOTALS:,714365.3,714365.3
,2019 VETERANS' AFFAIRS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,732649.24,732649.24
,2019 VETERANS' AFFAIRS,GENERAL EXPENDITURES,TRAVEL,6566.78,6566.78
,2019 VETERANS' AFFAIRS,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,10201.72,10201.72
,2019 VETERANS' AFFAIRS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,617.8,617.8
,2019 VETERANS' AFFAIRS,GENERAL EXPENDITURES,OTHER SERVICES,33610,33610
,2019 VETERANS' AFFAIRS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,21057.4,21057.4
,2019 VETERANS' AFFAIRS,GENERAL EXPENDITURES,EQUIPMENT,4413,4413
,2019 VETERANS' AFFAIRS,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,809115.94,809115.94
,2019 VETERANS' AFFAIRS,GENERAL EXPENDITURES,OFFICE TOTALS:,809115.94,809115.94
,2019 COMMITTEE ON WAYS AND MEANS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1836408.84,1836408.84
,2019 COMMITTEE ON WAYS AND MEANS,GENERAL EXPENDITURES,TRAVEL,1070.6,1070.6
,2019 COMMITTEE ON WAYS AND MEANS,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,30946.96,30946.96
,2019 COMMITTEE ON WAYS AND MEANS,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,122.1,122.1
,2019 COMMITTEE ON WAYS AND MEANS,GENERAL EXPENDITURES,OTHER SERVICES,17543,17543
,2019 COMMITTEE ON WAYS AND MEANS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,20923.25,20923.25
,2019 COMMITTEE ON WAYS AND MEANS,GENERAL EXPENDITURES,EQUIPMENT,55396.8,55396.8
,2019 COMMITTEE ON WAYS AND MEANS,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,1962411.55,1962411.55
,2019 COMMITTEE ON WAYS AND MEANS,GENERAL EXPENDITURES,OFFICE TOTALS:,1962411.55,1962411.55
,2019 INTELLIGENCE,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1141699.32,1141699.32
,2019 INTELLIGENCE,GENERAL EXPENDITURES,TRAVEL,4756.75,4756.75
,2019 INTELLIGENCE,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,11253.88,11253.88
,2019 INTELLIGENCE,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,658.9,658.9
,2019 INTELLIGENCE,GENERAL EXPENDITURES,OTHER SERVICES,3700,3700
,2019 INTELLIGENCE,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,17739.83,17739.83
,2019 INTELLIGENCE,GENERAL EXPENDITURES,EQUIPMENT,7128.17,7128.17
,2019 INTELLIGENCE,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,1186936.85,1186936.85
,2019 INTELLIGENCE,GENERAL EXPENDITURES,OFFICE TOTALS:,1186936.85,1186936.85
,2019 SELECT COMM - MODERNIZATION,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,31227.4,31227.4
,2019 SELECT COMM - MODERNIZATION,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,7.75,7.75
,2019 SELECT COMM - MODERNIZATION,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,121.47,121.47
,2019 SELECT COMM - MODERNIZATION,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,31356.62,31356.62
,2019 SELECT COMM - MODERNIZATION,GENERAL EXPENDITURES,OFFICE TOTALS:,31356.62,31356.62
,2019 HOMELAND SECURITY,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,1289120.82,1289120.82
,2019 HOMELAND SECURITY,GENERAL EXPENDITURES,TRAVEL,249.38,249.38
,2019 HOMELAND SECURITY,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,15903.88,15903.88
,2019 HOMELAND SECURITY,GENERAL EXPENDITURES,PRINTING AND REPRODUCTION,1613.9,1613.9
,2019 HOMELAND SECURITY,GENERAL EXPENDITURES,OTHER SERVICES,46934,46934
,2019 HOMELAND SECURITY,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,4308.32,4308.32
,2019 HOMELAND SECURITY,GENERAL EXPENDITURES,EQUIPMENT,4938,4938
,2019 HOMELAND SECURITY,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,1363068.3,1363068.3
,2019 HOMELAND SECURITY,GENERAL EXPENDITURES,OFFICE TOTALS:,1363068.3,1363068.3
,2019 SELECT COMM - CLIMATE CRISIS,GENERAL EXPENDITURES,PERSONNEL COMPENSATION,29650,29650
,2019 SELECT COMM - CLIMATE CRISIS,GENERAL EXPENDITURES,RENT  COMMUNICATION  UTILITIES,50,50
,2019 SELECT COMM - CLIMATE CRISIS,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,161.74,161.74
,2019 SELECT COMM - CLIMATE CRISIS,GENERAL EXPENDITURES,EQUIPMENT,95.44,95.44
,2019 SELECT COMM - CLIMATE CRISIS,GENERAL EXPENDITURES,GENERAL EXPENDITURES TOTALS:,29957.18,29957.18
,2019 SELECT COMM - CLIMATE CRISIS,GENERAL EXPENDITURES,OFFICE TOTALS:,29957.18,29957.18
,FISCAL YEAR 2019 GOVERNMENT CONTRIBUTIONS,GOVERNMENT CONTRIBUTIONS,PERSONNEL BENEFITS,109863882.5,60748862.12
,FISCAL YEAR 2019 GOVERNMENT CONTRIBUTIONS,GOVERNMENT CONTRIBUTIONS,OTHER SERVICES,211574,0
,FISCAL YEAR 2019 GOVERNMENT CONTRIBUTIONS,GOVERNMENT CONTRIBUTIONS,GOVERNMENT CONTRIBUTIONS TOTALS:,110075456.5,60748862.12
,FISCAL YEAR 2019 GOVERNMENT CONTRIBUTIONS,GOVERNMENT CONTRIBUTIONS,OFFICE TOTALS:,110075456.5,60748862.12
,FISCAL YEAR 2019 STATIONERY,NON - PERSONNEL,TRANSPORTATION OF THINGS,372.71,372.71
,FISCAL YEAR 2019 STATIONERY,NON - PERSONNEL,RENT  COMMUNICATION  UTILITIES,4463.2,2004.81
,FISCAL YEAR 2019 STATIONERY,NON - PERSONNEL,PRINTING AND REPRODUCTION,89.9,29.95
,FISCAL YEAR 2019 STATIONERY,NON - PERSONNEL,OTHER SERVICES,127542.15,62217
,FISCAL YEAR 2019 STATIONERY,NON - PERSONNEL,SUPPLIES AND MATERIALS,1836037.5,879668.27
,FISCAL YEAR 2019 STATIONERY,NON - PERSONNEL,EQUIPMENT,12086.44,4886.92
,FISCAL YEAR 2019 STATIONERY,NON - PERSONNEL,NON - PERSONNEL TOTALS:,1980591.9,949179.66
,FISCAL YEAR 2019 STATIONERY,NON - PERSONNEL,OFFICE TOTALS:,1980591.9,949179.66
,FISCAL YEAR 2019 NET EXP OF EQUIP,NET EXPENSE OF EQUIPMENT,RENT  COMMUNICATION  UTILITIES,2139.35,-1848.18
,FISCAL YEAR 2019 NET EXP OF EQUIP,NET EXPENSE OF EQUIPMENT,SUPPLIES AND MATERIALS,20167.3,5155.1
,FISCAL YEAR 2019 NET EXP OF EQUIP,NET EXPENSE OF EQUIPMENT,EQUIPMENT,2265004.01,304842.19
,FISCAL YEAR 2019 NET EXP OF EQUIP,NET EXPENSE OF EQUIPMENT,NET EXPENSE OF EQUIPMENT TOTALS:,2287310.66,308149.11
,FISCAL YEAR 2019 NET EXP OF EQUIP,NET EXPENSE OF EQUIPMENT,OFFICE TOTALS:,2287310.66,308149.11
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,TELEPHONES,RENT  COMMUNICATION  UTILITIES,534751.5,520936.5
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,TELEPHONES,TELEPHONES TOTALS:,534751.5,520936.5
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,CELLULAR,RENT  COMMUNICATION  UTILITIES,3672528.03,1882821.06
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,CELLULAR,CELLULAR TOTALS:,3672528.03,1882821.06
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,PBX SWITCH MAINTENANCE,RENT  COMMUNICATION  UTILITIES,14112.47,14112.47
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,PBX SWITCH MAINTENANCE,PBX SWITCH MAINTENANCE TOTALS:,14112.47,14112.47
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,DC LONG DISTANCE,RENT  COMMUNICATION  UTILITIES,88226.37,39837.58
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,DC LONG DISTANCE,DC LONG DISTANCE TOTALS:,88226.37,39837.58
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,DC LOCAL SERVICE,RENT  COMMUNICATION  UTILITIES,1268182.61,319064.05
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,DC LOCAL SERVICE,OTHER SERVICES,54491.5,30924
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,DC LOCAL SERVICE,SUPPLIES AND MATERIALS,740457.69,627296.57
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,DC LOCAL SERVICE,EQUIPMENT,80727.36,80727.36
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,DC LOCAL SERVICE,DC LOCAL SERVICE TOTALS:,2143859.16,1058011.98
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,DO LONG DISTANCE,RENT  COMMUNICATION  UTILITIES,264814.52,108557.22
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,DO LONG DISTANCE,DO LONG DISTANCE TOTALS:,264814.52,108557.22
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,DO EQUIPMENT MAINTENANCE,OTHER SERVICES,75227.04,36504.63
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,DO EQUIPMENT MAINTENANCE,DO EQUIPMENT MAINTENANCE TOTALS:,75227.04,36504.63
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,FLAGSHIP,RENT  COMMUNICATION  UTILITIES,5172.25,5172.25
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,FLAGSHIP,FLAGSHIP TOTALS:,5172.25,5172.25
,FISCAL YEAR 2019 NET EXPENSES TELECOMMUNICATION,FLAGSHIP,OFFICE TOTALS:,6798691.34,3665953.69
,FISCAL YEAR 2019 CYBERSECURITY,NETWORK SERVICES,OTHER SERVICES,211642.14,32137.61
,FISCAL YEAR 2019 CYBERSECURITY,NETWORK SERVICES,NETWORK SERVICES TOTALS:,211642.14,32137.61
,FISCAL YEAR 2019 CYBERSECURITY,NETWORK SERVICES,OFFICE TOTALS:,211642.14,32137.61
,FISCAL YEAR 2019 SERVICE MANAGEMENT,HOUSE EXERCISE FACILITY,SUPPLIES AND MATERIALS,1615.21,1615.21
,FISCAL YEAR 2019 SERVICE MANAGEMENT,HOUSE EXERCISE FACILITY,EQUIPMENT,716.95,716.95
,FISCAL YEAR 2019 SERVICE MANAGEMENT,HOUSE EXERCISE FACILITY,HOUSE EXERCISE FACILITY TOTALS:,2332.16,2332.16
,FISCAL YEAR 2019 SERVICE MANAGEMENT,POSTAL DELIVERY FEE,SUPPLIES AND MATERIALS,7288.8,6648.8
,FISCAL YEAR 2019 SERVICE MANAGEMENT,POSTAL DELIVERY FEE,POSTAL DELIVERY FEE TOTALS:,7288.8,6648.8
,FISCAL YEAR 2019 SERVICE MANAGEMENT,FOOD SERVICE,OTHER SERVICES,346295.83,346295.83
,FISCAL YEAR 2019 SERVICE MANAGEMENT,FOOD SERVICE,EQUIPMENT,6543.29,6543.29
,FISCAL YEAR 2019 SERVICE MANAGEMENT,FOOD SERVICE,FOOD SERVICE TOTALS:,352839.12,352839.12
,FISCAL YEAR 2019 SERVICE MANAGEMENT,FOOD SERVICE,OFFICE TOTALS:,362460.08,361820.08
,FISCAL YEAR 2019 PHOTOGRAPHY,NON - PERSONNEL,OTHER SERVICES,89707.65,46503.26
,FISCAL YEAR 2019 PHOTOGRAPHY,NON - PERSONNEL,EQUIPMENT,8918.32,0
,FISCAL YEAR 2019 PHOTOGRAPHY,NON - PERSONNEL,NON - PERSONNEL TOTALS:,98625.97,46503.26
,FISCAL YEAR 2019 PHOTOGRAPHY,NON - PERSONNEL,OFFICE TOTALS:,98625.97,46503.26
,FISCAL YEAR 2019 HOUSE CHILD CARE CTR RENOV,HOUSE CHILD CARE RENOV,RENT  COMMUNICATION  UTILITIES,6914.89,0
,FISCAL YEAR 2019 HOUSE CHILD CARE CTR RENOV,HOUSE CHILD CARE RENOV,OTHER SERVICES,3250,250
,FISCAL YEAR 2019 HOUSE CHILD CARE CTR RENOV,HOUSE CHILD CARE RENOV,SUPPLIES AND MATERIALS,55582.46,47693.49
,FISCAL YEAR 2019 HOUSE CHILD CARE CTR RENOV,HOUSE CHILD CARE RENOV,EQUIPMENT,338056.7,25614.1
,FISCAL YEAR 2019 HOUSE CHILD CARE CTR RENOV,HOUSE CHILD CARE RENOV,HOUSE CHILD CARE RENOV TOTALS:,403804.05,73557.59
,FISCAL YEAR 2019 HOUSE CHILD CARE CTR RENOV,HOUSE CHILD CARE RENOV,OFFICE TOTALS:,403804.05,73557.59
,FISCAL YEAR 2019 HOUSE CHILD CARE CENTER,CHILD CARE CENTER,PERSONNEL COMPENSATION,789244.88,462267.34
,FISCAL YEAR 2019 HOUSE CHILD CARE CENTER,CHILD CARE CENTER,RENT  COMMUNICATION  UTILITIES,19055.54,5990.52
,FISCAL YEAR 2019 HOUSE CHILD CARE CENTER,CHILD CARE CENTER,PRINTING AND REPRODUCTION,649.74,0
,FISCAL YEAR 2019 HOUSE CHILD CARE CENTER,CHILD CARE CENTER,OTHER SERVICES,19965.55,15800.55
,FISCAL YEAR 2019 HOUSE CHILD CARE CENTER,CHILD CARE CENTER,SUPPLIES AND MATERIALS,81618.61,59376.01
,FISCAL YEAR 2019 HOUSE CHILD CARE CENTER,CHILD CARE CENTER,EQUIPMENT,1770,885
,FISCAL YEAR 2019 HOUSE CHILD CARE CENTER,CHILD CARE CENTER,CHILD CARE CENTER TOTALS:,912304.32,544319.42
