BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT
V000108,2020 HON. PETER J. VISCLOSKY,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,14692.58,14692.58
V000108,2020 HON. PETER J. VISCLOSKY,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,259415.2,259415.2
V000108,2020 HON. PETER J. VISCLOSKY,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7010.84,7010.84
V000108,2020 HON. PETER J. VISCLOSKY,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20761.11,20761.11
V000108,2020 HON. PETER J. VISCLOSKY,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,75.85,75.85
V000108,2020 HON. PETER J. VISCLOSKY,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10872,10872
V000108,2020 HON. PETER J. VISCLOSKY,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5652.14,5652.14
V000108,2020 HON. PETER J. VISCLOSKY,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,900,900
V000108,2020 HON. PETER J. VISCLOSKY,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,319379.72,319379.72
V000108,2020 HON. PETER J. VISCLOSKY,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,319379.72,319379.72
V000108,2020 HON. PETER J. VISCLOSKY,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7800,7800
V000108,2020 HON. PETER J. VISCLOSKY,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7800,7800
V000108,2020 HON. PETER J. VISCLOSKY,INTERN ALLOWANCES,OFFICE TOTALS:,7800,7800
W000812,2020 HON. ANN WAGNER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,432.78,432.78
W000812,2020 HON. ANN WAGNER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,233127.8,233127.8
W000812,2020 HON. ANN WAGNER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2580.57,2580.57
W000812,2020 HON. ANN WAGNER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,12093.97,12093.97
W000812,2020 HON. ANN WAGNER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6099.11,6099.11
W000812,2020 HON. ANN WAGNER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5833,5833
W000812,2020 HON. ANN WAGNER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1964.71,1964.71
W000812,2020 HON. ANN WAGNER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,321,321
W000812,2020 HON. ANN WAGNER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,262452.94,262452.94
W000812,2020 HON. ANN WAGNER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,262452.94,262452.94
W000812,2020 HON. ANN WAGNER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1860,1860
W000812,2020 HON. ANN WAGNER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1860,1860
W000812,2020 HON. ANN WAGNER,INTERN ALLOWANCES,OFFICE TOTALS:,1860,1860
W000798,2020 HON. TIM WALBERG,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,20886.04,20886.04
W000798,2020 HON. TIM WALBERG,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,229896,229896
W000798,2020 HON. TIM WALBERG,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7827.79,7827.79
W000798,2020 HON. TIM WALBERG,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34142.09,34142.09
W000798,2020 HON. TIM WALBERG,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,27872.49,27872.49
W000798,2020 HON. TIM WALBERG,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11047.14,11047.14
W000798,2020 HON. TIM WALBERG,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9877.83,9877.83
W000798,2020 HON. TIM WALBERG,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3741.03,3741.03
W000798,2020 HON. TIM WALBERG,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,345290.41,345290.41
W000798,2020 HON. TIM WALBERG,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,345290.41,345290.41
W000798,2020 HON. TIM WALBERG,INTERN ALLOWANCES,PERSONNEL COMPENSATION,966.66,966.66
W000798,2020 HON. TIM WALBERG,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,966.66,966.66
W000798,2020 HON. TIM WALBERG,INTERN ALLOWANCES,OFFICE TOTALS:,966.66,966.66
W000791,2020 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,892.37,892.37
W000791,2020 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,240214.56,240214.56
W000791,2020 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7185.48,7185.48
W000791,2020 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17037.31,17037.31
W000791,2020 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,264.8,264.8
W000791,2020 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,164.6,164.6
W000791,2020 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6006.09,6006.09
W000791,2020 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,388.79,388.79
W000791,2020 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,272154,272154
W000791,2020 HON. GREG WALDEN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,272154,272154
W000791,2020 HON. GREG WALDEN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5396.67,5396.67
W000791,2020 HON. GREG WALDEN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5396.67,5396.67
W000791,2020 HON. GREG WALDEN,INTERN ALLOWANCES,OFFICE TOTALS:,5396.67,5396.67
W000819,2020 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,437.35,437.35
W000819,2020 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,263222.47,263222.47
W000819,2020 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9546.21,9546.21
W000819,2020 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23250.3,23250.3
W000819,2020 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,426.3,426.3
W000819,2020 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7957.4,7957.4
W000819,2020 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3517.63,3517.63
W000819,2020 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1972.07,1972.07
W000819,2020 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,310329.73,310329.73
W000819,2020 HON. MARK WALKER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,310329.73,310329.73
W000819,2020 HON. MARK WALKER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2820,2820
W000819,2020 HON. MARK WALKER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2820,2820
W000819,2020 HON. MARK WALKER,INTERN ALLOWANCES,OFFICE TOTALS:,2820,2820
W000813,2020 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,14370.28,14370.28
W000813,2020 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,214042.82,214042.82
W000813,2020 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5073.91,5073.91
W000813,2020 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,10628.65,10628.65
W000813,2020 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,15955.25,15955.25
W000813,2020 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,300,300
W000813,2020 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3877.88,3877.88
W000813,2020 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,783,783
W000813,2020 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,265031.79,265031.79
W000813,2020 HON. JACKIE WALORSKI,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,265031.79,265031.79
W000813,2020 HON. JACKIE WALORSKI,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3726.34,3726.34
W000813,2020 HON. JACKIE WALORSKI,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,3726.34,3726.34
W000813,2020 HON. JACKIE WALORSKI,INTERN ALLOWANCES,OFFICE TOTALS:,3726.34,3726.34
W000823,2020 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8875.05,8875.05
W000823,2020 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,261457.15,261457.15
W000823,2020 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6858.61,6858.61
W000823,2020 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,11902.4,11902.4
W000823,2020 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,25923.83,25923.83
W000823,2020 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5265,5265
W000823,2020 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9290.81,9290.81
W000823,2020 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1521.87,1521.87
W000823,2020 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,331094.72,331094.72
W000823,2020 HON. MICHAEL WALTZ,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,331094.72,331094.72
W000823,2020 HON. MICHAEL WALTZ,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3758.34,3758.34
W000823,2020 HON. MICHAEL WALTZ,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,3758.34,3758.34
W000823,2020 HON. MICHAEL WALTZ,INTERN ALLOWANCES,OFFICE TOTALS:,3758.34,3758.34
W000797,2020 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,80.9,80.9
W000797,2020 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,258337.46,258337.46
W000797,2020 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15613.99,15613.99
W000797,2020 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,5560.07,5560.07
W000797,2020 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,74.95,74.95
W000797,2020 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,325,325
W000797,2020 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3938.92,3938.92
W000797,2020 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,645,645
W000797,2020 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,284576.29,284576.29
W000797,2020 HON. DEBBIE WASSERMAN-SCHULTZ,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,284576.29,284576.29
W000187,2020 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,85.22,85.22
W000187,2020 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,134859.46,134859.46
W000187,2020 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3513.73,3513.73
W000187,2020 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15701.96,15701.96
W000187,2020 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,181.95,181.95
W000187,2020 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12145.42,12145.42
W000187,2020 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2439,2439
W000187,2020 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,168926.74,168926.74
W000187,2020 HON. MAXINE WATERS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,168926.74,168926.74
W000824,2020 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,39175.46,39175.46
W000824,2020 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,181056.31,181056.31
W000824,2020 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8135.76,8135.76
W000824,2020 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,39144.26,39144.26
W000824,2020 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,89280.41,89280.41
W000824,2020 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10185,10185
W000824,2020 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1991.7,1991.7
W000824,2020 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,443.13,443.13
W000824,2020 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,369412.03,369412.03
W000824,2020 HON. STEVE WATKINS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,369412.03,369412.03
W000824,2020 HON. STEVE WATKINS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7480,7480
W000824,2020 HON. STEVE WATKINS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7480,7480
W000824,2020 HON. STEVE WATKINS,INTERN ALLOWANCES,OFFICE TOTALS:,7480,7480
W000822,2020 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,166.07,166.07
W000822,2020 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,272170.01,272170.01
W000822,2020 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6595.39,6595.39
W000822,2020 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17532.89,17532.89
W000822,2020 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,10475.37,10475.37
W000822,2020 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4375,4375
W000822,2020 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1920.22,1920.22
W000822,2020 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,834.6,834.6
W000822,2020 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,314069.55,314069.55
W000822,2020 HON. BONNIE WATSON COLEMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,314069.55,314069.55
W000822,2020 HON. BONNIE WATSON COLEMAN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5537,5537
W000822,2020 HON. BONNIE WATSON COLEMAN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5537,5537
W000822,2020 HON. BONNIE WATSON COLEMAN,INTERN ALLOWANCES,OFFICE TOTALS:,5537,5537
W000814,2020 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1613.53,1613.53
W000814,2020 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,243038.63,243038.63
W000814,2020 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6755.46,6755.46
W000814,2020 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16794.96,16794.96
W000814,2020 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,252.66,252.66
W000814,2020 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3018.8,3018.8
W000814,2020 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,501,501
W000814,2020 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,271975.04,271975.04
W000814,2020 HON. RANDY K. WEBER  SR.,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,271975.04,271975.04
W000806,2020 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,381.98,381.98
W000806,2020 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,200711.12,200711.12
W000806,2020 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5637.04,5637.04
W000806,2020 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,8625.57,8625.57
W000806,2020 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2898.25,2898.25
W000806,2020 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3790,3790
W000806,2020 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1483.35,1483.35
W000806,2020 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,223527.31,223527.31
W000806,2020 HON. DANIEL WEBSTER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,223527.31,223527.31
W000806,2020 HON. DANIEL WEBSTER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1600,1600
W000806,2020 HON. DANIEL WEBSTER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1600,1600
W000806,2020 HON. DANIEL WEBSTER,INTERN ALLOWANCES,OFFICE TOTALS:,1600,1600
W000800,2020 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,314.07,314.07
W000800,2020 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,270700.26,270700.26
W000800,2020 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5902.07,5902.07
W000800,2020 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18791.43,18791.43
W000800,2020 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,253.75,253.75
W000800,2020 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,341.5,341.5
W000800,2020 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4819.72,4819.72
W000800,2020 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,720,720
W000800,2020 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,301842.8,301842.8
W000800,2020 HON. PETER WELCH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,301842.8,301842.8
W000800,2020 HON. PETER WELCH,INTERN ALLOWANCES,PERSONNEL COMPENSATION,5572.48,5572.48
W000800,2020 HON. PETER WELCH,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,5572.48,5572.48
W000800,2020 HON. PETER WELCH,INTERN ALLOWANCES,OFFICE TOTALS:,5572.48,5572.48
W000815,2020 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,163.63,163.63
W000815,2020 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,207154.34,207154.34
W000815,2020 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9944.87,9944.87
W000815,2020 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,5895.89,5895.89
W000815,2020 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,500.38,500.38
W000815,2020 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,1108,1108
W000815,2020 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4018.48,4018.48
W000815,2020 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,360,360
W000815,2020 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,229145.59,229145.59
W000815,2020 HON. BRAD R. WENSTRUP,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,229145.59,229145.59
W000821,2020 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3944.68,3944.68
W000821,2020 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,232411.23,232411.23
W000821,2020 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10670.44,10670.44
W000821,2020 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13870.42,13870.42
W000821,2020 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,738.2,738.2
W000821,2020 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,1387.25,1387.25
W000821,2020 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5107.37,5107.37
W000821,2020 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6025.41,6025.41
W000821,2020 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,274155,274155
W000821,2020 HON. BRUCE WESTERMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,274155,274155
W000821,2020 HON. BRUCE WESTERMAN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,2163.33,2163.33
W000821,2020 HON. BRUCE WESTERMAN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,2163.33,2163.33
W000821,2020 HON. BRUCE WESTERMAN,INTERN ALLOWANCES,OFFICE TOTALS:,2163.33,2163.33
W000825,2020 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,186.8,186.8
W000825,2020 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,242013.53,242013.53
W000825,2020 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,826.33,826.33
W000825,2020 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,5696.19,5696.19
W000825,2020 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,349.75,349.75
W000825,2020 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10700.75,10700.75
W000825,2020 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7323.4,7323.4
W000825,2020 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6593.04,6593.04
W000825,2020 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,273689.79,273689.79
W000825,2020 HON. JENNIFER WEXTON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,273689.79,273689.79
W000825,2020 HON. JENNIFER WEXTON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3641.91,3641.91
W000825,2020 HON. JENNIFER WEXTON,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,3641.91,3641.91
W000825,2020 HON. JENNIFER WEXTON,INTERN ALLOWANCES,OFFICE TOTALS:,3641.91,3641.91
W000826,2020 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,29597.52,29597.52
W000826,2020 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,234130.53,234130.53
W000826,2020 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3790.71,3790.71
W000826,2020 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,11008.75,11008.75
W000826,2020 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,727.68,727.68
W000826,2020 HON. SUSAN WILD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7057.02,7057.02
